"No.","Time","Source","Destination","Protocol","Length","Stream index","Info"
"1693","517.983744766","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1386","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1694","517.983801139","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1695","517.983854356","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1392","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1696","517.983898635","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","1023","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1697","518.009782398","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","96","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1698","518.078740184","140.82.113.26","192.168.225.121","TCP","66","3","[TCP Keep-Alive ACK] 443  >  55264 [ACK] Seq=209 Ack=242 Win=68 Len=0 TSval=2073245488 TSecr=1048812649"
"1699","518.097876968","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","674","","Protected Payload (KP0)"
"1700","518.097877405","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","88","","Protected Payload (KP0)"
"1701","518.098482175","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","95","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1702","518.100799667","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1703","518.106620754","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1704","518.118093351","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1705","518.118093791","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1706","518.132382024","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1707","518.142794021","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1708","518.632196957","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","805","","Protected Payload (KP0)"
"1709","518.632197426","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1710","518.632197556","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","572","","Protected Payload (KP0)"
"1711","518.632197683","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1712","518.632197808","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","805","","Protected Payload (KP0)"
"1713","518.632933892","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","97","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1714","518.633324518","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","97","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1715","518.633479354","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","QUIC","95","","Protected Payload (KP0), DCID=59cff7f3a5649be3"
"1716","518.739027783","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1717","518.892847217","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1718","519.145237072","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1719","519.707748219","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","157","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1720","519.860576720","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1721","519.880664782","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1722","519.880800043","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1723","519.880884205","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","97","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1724","519.906806848","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::2003","QUIC","95","","Protected Payload (KP0), DCID=1491b8472eac6957"
"1725","519.986615587","2404:6800:4009:801::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1726","520.472369341","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"1727","520.472401146","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"1728","521.909456791","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"1729","521.935562084","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1730","522.316500253","fe80::6cdf:24ff:feae:bf7","ff02::1:ff51:be66","ICMPv6","86","","Neighbor Solicitation for fe80::4c2c:be6b:7951:be66 from 6e:df:24:b1:0e:fa"
"1731","522.316614839","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement fe80::4c2c:be6b:7951:be66 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1732","524.623759738","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1733","524.976413290","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1734","524.981534816","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"1735","525.119835992","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","89","","443  >  52968 Len=27"
"1736","527.516582397","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Solicitation for fe80::6cdf:24ff:feae:bf7 from 20:16:b9:48:0b:f7"
"1737","527.524060925","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","78","","Neighbor Advertisement fe80::6cdf:24ff:feae:bf7 (rtr, sol)"
"1738","527.844657858","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.135? Tell 192.168.225.1"
"1739","528.705477082","192.168.225.121","35.224.99.156","TCP","74","16","36042  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3368111599 TSecr=0 WS=128"
"1740","529.486571219","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1741","529.512478358","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1742","529.724251053","192.168.225.121","35.224.99.156","TCP","74","16","[TCP Retransmission] 36042  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3368112617 TSecr=0 WS=128"
"1743","530.510030320","35.224.99.156","192.168.225.121","TCP","74","16","80  >  36042 [SYN, ACK] Seq=0 Ack=1 Win=28160 Len=0 MSS=1370 SACK_PERM=1 TSval=2757413 TSecr=3368112617 WS=128"
"1744","530.510107027","192.168.225.121","35.224.99.156","TCP","66","16","36042  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3368113403 TSecr=2757413"
"1745","530.510334656","192.168.225.121","35.224.99.156","HTTP","153","16","GET / HTTP/1.1 "
"1746","530.707422478","192.168.225.121","192.168.225.1","DNS","98","","Standard query 0x6e96 A vucollaboratehelp.vu.edu.au OPT"
"1747","530.707551203","192.168.225.121","192.168.225.1","DNS","98","","Standard query 0x7216 AAAA vucollaboratehelp.vu.edu.au OPT"
"1748","530.919802739","35.224.99.156","192.168.225.121","TCP","66","16","80  >  36042 [ACK] Seq=1 Ack=88 Win=26112 Len=0 TSval=2758306 TSecr=3368113403"
"1749","530.926389562","35.224.99.156","192.168.225.121","HTTP","214","16","HTTP/1.1 204 No Content "
"1750","530.926427937","192.168.225.121","35.224.99.156","TCP","66","16","36042  >  80 [ACK] Seq=88 Ack=149 Win=64128 Len=0 TSval=3368113819 TSecr=2758341"
"1751","530.926389941","35.224.99.156","192.168.225.121","TCP","66","16","80  >  36042 [FIN, ACK] Seq=149 Ack=88 Win=26112 Len=0 TSval=2758341 TSecr=3368113403"
"1752","530.926614224","192.168.225.121","35.224.99.156","TCP","66","16","36042  >  80 [FIN, ACK] Seq=88 Ack=150 Win=64128 Len=0 TSval=3368113820 TSecr=2758341"
"1753","530.926884101","192.168.225.1","192.168.225.121","DNS","114","","Standard query response 0x6e96 A vucollaboratehelp.vu.edu.au A 27.50.77.4 OPT"
"1754","531.124656062","192.168.225.1","192.168.225.121","DNS","153","","Standard query response 0x7216 AAAA vucollaboratehelp.vu.edu.au SOA t1ednsa.vu.edu.au OPT"
"1755","531.125783458","192.168.225.121","27.50.77.4","TCP","74","17","47656  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=568044714 TSecr=0 WS=128"
"1756","531.208082090","192.168.225.121","27.50.77.4","TCP","74","18","47658  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=568044796 TSecr=0 WS=128"
"1757","531.247058315","35.224.99.156","192.168.225.121","TCP","66","16","80  >  36042 [ACK] Seq=150 Ack=89 Win=26112 Len=0 TSval=2758662 TSecr=3368113820"
"1758","531.329453901","27.50.77.4","192.168.225.121","TCP","74","17","443  >  47656 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1370 SACK_PERM=1 TSval=2007364141 TSecr=568044714 WS=128"
"1759","531.329545015","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=568044918 TSecr=2007364141"
"1760","531.330339536","192.168.225.121","27.50.77.4","TLSv1.3","583","17","Client Hello"
"1761","531.409678921","27.50.77.4","192.168.225.121","TCP","74","18","443  >  47658 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1370 SACK_PERM=1 TSval=2007364223 TSecr=568044796 WS=128"
"1762","531.409773596","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=568044998 TSecr=2007364223"
"1763","531.410575908","192.168.225.121","27.50.77.4","TLSv1.3","583","18","Client Hello"
"1764","531.531157347","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1765","531.531230855","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1766","531.545697077","27.50.77.4","192.168.225.121","TCP","66","17","443  >  47656 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=2007364351 TSecr=568044918"
"1767","531.545697539","27.50.77.4","192.168.225.121","TLSv1.3","3751","17","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"1768","531.545785710","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=518 Ack=3686 Win=60672 Len=0 TSval=568045134 TSecr=2007364354"
"1769","531.553929077","192.168.225.121","27.50.77.4","TLSv1.3","130","17","Change Cipher Spec, Application Data"
"1770","531.554310443","192.168.225.121","27.50.77.4","TLSv1.3","158","17","Application Data"
"1771","531.554828982","192.168.225.121","27.50.77.4","TLSv1.3","521","17","Application Data"
"1772","531.621533090","27.50.77.4","192.168.225.121","TCP","66","18","443  >  47658 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=2007364433 TSecr=568044999"
"1773","531.621533358","27.50.77.4","192.168.225.121","TLSv1.3","3751","18","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"1774","531.621618716","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [ACK] Seq=518 Ack=3686 Win=60672 Len=0 TSval=568045210 TSecr=2007364435"
"1775","531.625087295","192.168.225.121","27.50.77.4","TLSv1.3","130","18","Change Cipher Spec, Application Data"
"1776","531.944359468","27.50.77.4","192.168.225.121","TCP","66","17","443  >  47656 [ACK] Seq=3686 Ack=1129 Win=31104 Len=0 TSval=2007364591 TSecr=568045142"
"1777","531.944360079","27.50.77.4","192.168.225.121","TLSv1.3","369","17","Application Data"
"1778","531.944422567","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1129 Ack=3989 Win=63872 Len=0 TSval=568045532 TSecr=2007364591"
"1779","531.944360211","27.50.77.4","192.168.225.121","TLSv1.3","369","17","Application Data"
"1780","531.944491296","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1129 Ack=4292 Win=63616 Len=0 TSval=568045533 TSecr=2007364592"
"1781","531.944360349","27.50.77.4","192.168.225.121","TLSv1.3","125","17","Application Data"
"1782","531.944537627","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1129 Ack=4351 Win=63616 Len=0 TSval=568045533 TSecr=2007364592"
"1783","531.944360475","140.82.113.26","192.168.225.121","TLSv1.2","92","3","Application Data"
"1784","531.944360600","27.50.77.4","192.168.225.121","TLSv1.3","369","18","Application Data"
"1785","531.944583452","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [ACK] Seq=582 Ack=3989 Win=63872 Len=0 TSval=568045533 TSecr=2007364673"
"1786","531.944360729","27.50.77.4","192.168.225.121","TLSv1.3","369","18","Application Data"
"1787","531.944607433","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [ACK] Seq=582 Ack=4292 Win=63616 Len=0 TSval=568045533 TSecr=2007364674"
"1788","531.944360850","27.50.77.4","192.168.225.121","TLSv1.3","116","18","Application Data"
"1789","531.944626863","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [ACK] Seq=582 Ack=4342 Win=63616 Len=0 TSval=568045533 TSecr=2007364674"
"1790","531.944679457","27.50.77.4","192.168.225.121","TLSv1.3","366","17","Application Data"
"1791","531.944693674","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1129 Ack=4651 Win=63360 Len=0 TSval=568045533 TSecr=2007364710"
"1792","531.944679799","27.50.77.4","192.168.225.121","TLSv1.3","157","17","Application Data"
"1793","531.944718417","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1129 Ack=4742 Win=63360 Len=0 TSval=568045533 TSecr=2007364710"
"1794","531.947793636","192.168.225.121","140.82.113.26","TLSv1.2","96","3","Application Data"
"1795","531.948087700","192.168.225.121","27.50.77.4","TLSv1.3","97","17","Application Data"
"1796","532.353573299","27.50.77.4","192.168.225.121","TCP","66","17","443  >  47656 [ACK] Seq=4742 Ack=1160 Win=31104 Len=0 TSval=2007365031 TSecr=568045536"
"1797","532.353573487","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1798","532.353573532","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1799","532.353573581","140.82.113.26","192.168.225.121","TCP","66","3","443  >  55264 [ACK] Seq=235 Ack=272 Win=68 Len=0 TSval=2073259678 TSecr=1048872443"
"1800","532.363956619","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","508","","40628  >  443 Len=446"
"1801","532.558472454","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","94","","443  >  40628 Len=32"
"1802","532.558472887","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","433","","443  >  40628 Len=371"
"1803","532.558473014","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1804","532.559223925","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","101","","40628  >  443 Len=39"
"1805","532.584847311","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1806","532.717006220","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1807","534.606287862","35.174.127.31","192.168.225.121","TLSv1.2","98","2","Application Data"
"1808","534.606368061","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=4221 Ack=3610 Win=501 Len=0 TSval=1129810802 TSecr=451791326"
"1809","534.684725338","fe80::4c2c:be6b:7951:be66","fe80::155c:ead8:f61c:38ce","ICMPv6","86","","Neighbor Solicitation for fe80::155c:ead8:f61c:38ce from 20:16:b9:48:0b:f7"
"1810","534.691146603","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","174","","Redirect"
"1811","534.692932492","fe80::155c:ead8:f61c:38ce","fe80::4c2c:be6b:7951:be66","ICMPv6","86","","Neighbor Advertisement fe80::155c:ead8:f61c:38ce (rtr, sol, ovr) is at 6e:df:24:b1:0e:fa"
"1812","535.706940230","192.168.225.121","35.174.127.31","TLSv1.2","220","2","Application Data"
"1813","536.255148623","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=3610 Ack=4375 Win=775 Len=0 TSval=451793024 TSecr=1129811903"
"1814","536.451003310","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1815","536.476802081","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1816","536.910925524","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1817","537.268053122","27.50.77.4","192.168.225.121","TLSv1.3","112","17","Application Data"
"1818","537.268122235","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1160 Ack=4788 Win=64128 Len=0 TSval=568050856 TSecr=2007369996"
"1819","537.268053576","27.50.77.4","192.168.225.121","TLSv1.3","90","17","Application Data"
"1820","537.268173647","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [ACK] Seq=1160 Ack=4812 Win=64128 Len=0 TSval=568050856 TSecr=2007369996"
"1821","537.268053703","27.50.77.4","192.168.225.121","TCP","66","17","443  >  47656 [FIN, ACK] Seq=4812 Ack=1160 Win=31104 Len=0 TSval=2007369996 TSecr=568045536"
"1822","537.268593125","192.168.225.121","27.50.77.4","TCP","66","17","47656  >  443 [FIN, ACK] Seq=1160 Ack=4813 Win=64128 Len=0 TSval=568050857 TSecr=2007369996"
"1823","537.295661237","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"1824","537.614004795","192.168.225.121","27.50.77.4","TCP","66","18","47658  >  443 [FIN, ACK] Seq=582 Ack=4342 Win=64128 Len=0 TSval=568051202 TSecr=2007364674"
"1825","537.738383728","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","134","","Destination Unreachable (Address unreachable)"
"1826","537.746370826","27.50.77.4","192.168.225.121","TCP","66","17","443  >  47656 [ACK] Seq=4813 Ack=1161 Win=31104 Len=0 TSval=2007370311 TSecr=568050857"
"1827","537.843298831","192.168.225.121","192.168.225.1","DNS","93","","Standard query 0xccd5 A sentry.prod.mozaws.net OPT"
"1828","537.843444706","192.168.225.121","192.168.225.1","DNS","93","","Standard query 0xe72d AAAA sentry.prod.mozaws.net OPT"
"1829","537.849541162","27.50.77.4","192.168.225.121","TLSv1.3","105","18","Application Data"
"1830","537.849573523","192.168.225.121","27.50.77.4","TCP","54","18","47658  >  443 [RST] Seq=583 Win=0 Len=0"
"1831","537.849541363","27.50.77.4","192.168.225.121","TLSv1.3","90","18","Application Data"
"1832","537.849603238","192.168.225.121","27.50.77.4","TCP","54","18","47658  >  443 [RST] Seq=583 Win=0 Len=0"
"1833","537.849541411","27.50.77.4","192.168.225.121","TCP","66","18","443  >  47658 [FIN, ACK] Seq=4405 Ack=583 Win=30080 Len=0 TSval=2007370663 TSecr=568051202"
"1834","537.849610163","192.168.225.121","27.50.77.4","TCP","54","18","47658  >  443 [RST] Seq=583 Win=0 Len=0"
"1835","537.906004167","192.168.225.1","192.168.225.121","DNS","156","","Standard query response 0xccd5 A sentry.prod.mozaws.net CNAME prod.sentry.prod.cloudops.mozgcp.net A 35.244.212.119 OPT"
"1836","537.906004572","192.168.225.1","192.168.225.121","DNS","233","","Standard query response 0xe72d AAAA sentry.prod.mozaws.net CNAME prod.sentry.prod.cloudops.mozgcp.net SOA ns-cloud-d1.googledomains.com OPT"
"1837","537.907415604","192.168.225.121","192.168.225.1","DNS","107","","Standard query 0xd9af AAAA prod.sentry.prod.cloudops.mozgcp.net OPT"
"1838","537.911275117","192.168.225.1","192.168.225.121","DNS","107","","Standard query response 0xd9af AAAA prod.sentry.prod.cloudops.mozgcp.net OPT"
"1839","537.912428223","192.168.225.121","35.244.212.119","TCP","74","19","46136  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=907747327 TSecr=0 WS=128"
"1840","538.015549401","35.244.212.119","192.168.225.121","TCP","74","19","443  >  46136 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM=1 TSval=1937436707 TSecr=907747327 WS=256"
